   1.4218667e+00  -7.8567457e-01  -2.3953543e-01   8.0609028e-01  -7.5731784e-01   3.5105875e-01   1.0090952e-01  -4.1381371e-01   5.4363515e-01  -5.2966524e-01
   1.4582601e+00  -6.2666976e-01  -4.4214124e-01   8.7408814e-01  -6.4817815e-01   1.3910993e-01   3.1078959e-01  -5.4887295e-01   5.8007145e-01  -4.8018332e-01
   1.4802999e+00  -4.4969317e-01  -6.2430811e-01   8.8750204e-01  -4.8888292e-01  -8.5498148e-02   4.8852006e-01  -6.2105613e-01   5.4433875e-01  -3.6682618e-01
   1.4876943e+00  -2.5979254e-01  -7.7759179e-01   8.4545032e-01  -2.9172942e-01  -3.0231983e-01   6.1570037e-01  -6.2206652e-01   4.4085483e-01  -2.0465171e-01
   1.4805904e+00  -6.2456964e-02  -8.9501888e-01   7.5068251e-01  -7.2020013e-02  -4.9165469e-01   6.7926236e-01  -5.5187712e-01   2.8255899e-01  -1.5265278e-02
   1.4595489e+00   1.3665740e-01  -9.7147098e-01   6.0934932e-01   1.5324774e-01  -6.3644813e-01   6.7285855e-01  -4.1869602e-01   8.9215506e-02   1.7615891e-01
   1.4255011e+00   3.3199811e-01  -1.0039321e+00   4.3051289e-01   3.6681938e-01  -7.2389481e-01   5.9747597e-01  -2.3792173e-01  -1.1516555e-01   3.4432790e-01
   1.3796908e+00   5.1836656e-01  -9.9158777e-01   2.2544956e-01   5.5260774e-01  -7.4658141e-01   4.6122194e-01  -3.0242179e-02  -3.0542296e-01   4.6724769e-01
   1.3236064e+00   6.9113269e-01  -9.3577807e-01   6.8134307e-03   6.9696899e-01  -7.0306407e-01   2.7833109e-01   1.8086111e-01  -4.5842612e-01   5.2912340e-01
   1.2589083e+00   8.4640379e-01  -8.3981653e-01  -2.1226243e-01   7.8971869e-01  -5.9784324e-01   6.7535343e-02   3.7187463e-01  -5.5591864e-01   5.2234807e-01
   1.1873542e+00   9.8114091e-01  -7.0869914e-01  -4.1905062e-01   8.2480901e-01  -4.4076710e-01  -1.4999292e-01   5.2193210e-01  -5.8666194e-01   4.4833299e-01
   1.1107288e+00   1.0932207e+00  -5.4873208e-01  -6.0203060e-01   8.0062670e-01  -2.4595384e-01  -3.5287554e-01   6.1509088e-01  -5.4762856e-01   3.1710814e-01
   1.0307790e+00   1.1814451e+00  -3.6711118e-01  -7.5155016e-01   7.1991082e-01  -3.0368057e-02  -5.2168683e-01   6.4195311e-01  -4.4413400e-01   1.4579756e-01
   9.4915902e-01   1.2455029e+00  -1.7148606e-01  -8.6030835e-01   5.8932535e-01   1.8778729e-01  -6.4080686e-01   6.0047533e-01  -2.8894185e-01  -4.3774445e-02
   8.6738577e-01   1.2858927e+00   3.0460598e-02  -9.2363948e-01   4.1875059e-01   3.9069622e-01  -6.9979162e-01   4.9591868e-01  -1.0050758e-01  -2.2798640e-01
   7.8680547e-01   1.3038152e+00   2.3139290e-01  -9.3959651e-01   2.2037686e-01   5.6241723e-01  -6.9414906e-01   3.3999767e-01   9.9374377e-02  -3.8442532e-01
   7.0857213e-01   1.3010447e+00   4.2464130e-01  -9.0884833e-01   7.6933146e-03   6.9010595e-01  -6.2548354e-01   1.4937554e-01   2.8819913e-01  -4.9460110e-01
   6.3363660e-01   1.2797912e+00   6.0444898e-01  -8.3441865e-01  -2.0553576e-01   7.6488352e-01  -5.0104182e-01  -5.6282200e-02   4.4532373e-01  -5.4604156e-01
